sense	number	antisense	bp	
Adenovirus:Type_14_Strain_de_Wit:226:+	241	Adenovirus:Type_14_Strain_de_Wit:906:-	12100	
Adenovirus:Type_14_Strain_de_Wit:227:+	242	Adenovirus:Type_14_Strain_de_Wit:907:-	12150	
Adenovirus:Type_14_Strain_de_Wit:228:+	243	Adenovirus:Type_14_Strain_de_Wit:908:-	12200	
Adenovirus:Type_14_Strain_de_Wit:229:+	244	Adenovirus:Type_14_Strain_de_Wit:909:-	12250	
Adenovirus:Type_14_Strain_de_Wit:230:+	245	Adenovirus:Type_14_Strain_de_Wit:910:-	12300	
Adenovirus:Type_14_Strain_de_Wit:231:+	246	Adenovirus:Type_14_Strain_de_Wit:911:-	12350	
Adenovirus:Type_14_Strain_de_Wit:232:+	247	Adenovirus:Type_14_Strain_de_Wit:912:-	12400	
Adenovirus:Type_14_Strain_de_Wit:233:+	248	Adenovirus:Type_14_Strain_de_Wit:913:-	12450	
Adenovirus:Type_14_Strain_de_Wit:234:+	249	Adenovirus:Type_14_Strain_de_Wit:914:-	12500	
Adenovirus:Type_14_Strain_de_Wit:235:+	250	Adenovirus:Type_14_Strain_de_Wit:915:-	12550	
Adenovirus:Type_14_Strain_de_Wit:236:+	251	Adenovirus:Type_14_Strain_de_Wit:916:-	12600	
Adenovirus:Type_14_Strain_de_Wit:237:+	252	Adenovirus:Type_14_Strain_de_Wit:917:-	12650	
Adenovirus:Type_14_Strain_de_Wit:238:+	253	Adenovirus:Type_14_Strain_de_Wit:918:-	12700	
Adenovirus:Type_14_Strain_de_Wit:239:+	254	Adenovirus:Type_14_Strain_de_Wit:919:-	12750	
Adenovirus:Type_14_Strain_de_Wit:240:+	255	Adenovirus:Type_14_Strain_de_Wit:920:-	12800	
Adenovirus:Type_14_Strain_de_Wit:241:+	256	Adenovirus:Type_14_Strain_de_Wit:921:-	12850	
Adenovirus:Type_14_Strain_de_Wit:242:+	257	Adenovirus:Type_14_Strain_de_Wit:922:-	12900	
Adenovirus:Type_14_Strain_de_Wit:243:+	258	Adenovirus:Type_14_Strain_de_Wit:923:-	12950	
Adenovirus:Type_14_Strain_de_Wit:244:+	259	Adenovirus:Type_14_Strain_de_Wit:924:-	13000	
Adenovirus:Type_14_Strain_de_Wit:245:+	260	Adenovirus:Type_14_Strain_de_Wit:925:-	13050	
Adenovirus:Type_14_Strain_de_Wit:246:+	261	Adenovirus:Type_14_Strain_de_Wit:926:-	13100	
Adenovirus:Type_14_Strain_de_Wit:247:+	262	Adenovirus:Type_14_Strain_de_Wit:927:-	13150	
Adenovirus:Type_14_Strain_de_Wit:248:+	263	Adenovirus:Type_14_Strain_de_Wit:928:-	13200	
Adenovirus:Type_14_Strain_de_Wit:249:+	264	Adenovirus:Type_14_Strain_de_Wit:929:-	13250	
Adenovirus:Type_14_Strain_de_Wit:250:+	265	Adenovirus:Type_14_Strain_de_Wit:930:-	13300	
Adenovirus:Type_14_Strain_de_Wit:251:+	266	Adenovirus:Type_14_Strain_de_Wit:931:-	13350	
Adenovirus:Type_14_Strain_de_Wit:252:+	267	Adenovirus:Type_14_Strain_de_Wit:932:-	13400	
Adenovirus:Type_14_Strain_de_Wit:253:+	268	Adenovirus:Type_14_Strain_de_Wit:933:-	13450	
Adenovirus:Type_14_Strain_de_Wit:254:+	269	Adenovirus:Type_14_Strain_de_Wit:934:-	13500	
Adenovirus:Type_14_Strain_de_Wit:255:+	270	Adenovirus:Type_14_Strain_de_Wit:935:-	13550	
Adenovirus:Type_14_Strain_de_Wit:256:+	271	Adenovirus:Type_14_Strain_de_Wit:936:-	13600	
Adenovirus:Type_14_Strain_de_Wit:257:+	272	Adenovirus:Type_14_Strain_de_Wit:937:-	13650	
Adenovirus:Type_14_Strain_de_Wit:258:+	273	Adenovirus:Type_14_Strain_de_Wit:938:-	13700	
Adenovirus:Type_14_Strain_de_Wit:259:+	274	Adenovirus:Type_14_Strain_de_Wit:939:-	13750	
Adenovirus:Type_14_Strain_de_Wit:260:+	275	Adenovirus:Type_14_Strain_de_Wit:940:-	13800	
Adenovirus:Type_14_Strain_de_Wit:261:+	276	Adenovirus:Type_14_Strain_de_Wit:941:-	13850	
Adenovirus:Type_14_Strain_de_Wit:262:+	277	Adenovirus:Type_14_Strain_de_Wit:942:-	13900	
Adenovirus:Type_14_Strain_de_Wit:263:+	278	Adenovirus:Type_14_Strain_de_Wit:943:-	13950	
Adenovirus:Type_14_Strain_de_Wit:264:+	279	Adenovirus:Type_14_Strain_de_Wit:944:-	14000	
Adenovirus:Type_14_Strain_de_Wit:265:+	280	Adenovirus:Type_14_Strain_de_Wit:945:-	14050	
Adenovirus:Type_14_Strain_de_Wit:266:+	281	Adenovirus:Type_14_Strain_de_Wit:946:-	14100	
Adenovirus:Type_14_Strain_de_Wit:267:+	282	Adenovirus:Type_14_Strain_de_Wit:947:-	14150	
Adenovirus:Type_14_Strain_de_Wit:268:+	283	Adenovirus:Type_14_Strain_de_Wit:948:-	14200	
Adenovirus:Type_14_Strain_de_Wit:269:+	284	Adenovirus:Type_14_Strain_de_Wit:949:-	14250	
Adenovirus:Type_14_Strain_de_Wit:270:+	285	Adenovirus:Type_14_Strain_de_Wit:950:-	14300	
Adenovirus:Type_14_Strain_de_Wit:271:+	286	Adenovirus:Type_14_Strain_de_Wit:951:-	14350	
Adenovirus:Type_14_Strain_de_Wit:272:+	287	Adenovirus:Type_14_Strain_de_Wit:952:-	14400	
Adenovirus:Type_14_Strain_de_Wit:273:+	288	Adenovirus:Type_14_Strain_de_Wit:953:-	14450	
Adenovirus:Type_14_Strain_de_Wit:274:+	289	Adenovirus:Type_14_Strain_de_Wit:954:-	14500	
Adenovirus:Type_14_Strain_de_Wit:275:+	290	Adenovirus:Type_14_Strain_de_Wit:955:-	14550	
Adenovirus:Type_14_Strain_de_Wit:276:+	291	Adenovirus:Type_14_Strain_de_Wit:956:-	14600	
Adenovirus:Type_14_Strain_de_Wit:277:+	292	Adenovirus:Type_14_Strain_de_Wit:957:-	14650	
Adenovirus:Type_14_Strain_de_Wit:278:+	293	Adenovirus:Type_14_Strain_de_Wit:958:-	14700	
Adenovirus:Type_14_Strain_de_Wit:279:+	294	Adenovirus:Type_14_Strain_de_Wit:959:-	14750	
Adenovirus:Type_14_Strain_de_Wit:280:+	295	Adenovirus:Type_14_Strain_de_Wit:960:-	14800	
Adenovirus:Type_14_Strain_de_Wit:281:+	296	Adenovirus:Type_14_Strain_de_Wit:961:-	14850	
Adenovirus:Type_14_Strain_de_Wit:282:+	297	Adenovirus:Type_14_Strain_de_Wit:962:-	14900	
Adenovirus:Type_14_Strain_de_Wit:283:+	298	Adenovirus:Type_14_Strain_de_Wit:963:-	14950	
Adenovirus:Type_14_Strain_de_Wit:284:+	299	Adenovirus:Type_14_Strain_de_Wit:964:-	15000	
Adenovirus:Type_14_Strain_de_Wit:285:+	300	Adenovirus:Type_14_Strain_de_Wit:965:-	15050	
Adenovirus:Type_14_Strain_de_Wit:286:+	301	Adenovirus:Type_14_Strain_de_Wit:966:-	15100	
Adenovirus:Type_14_Strain_de_Wit:287:+	302	Adenovirus:Type_14_Strain_de_Wit:967:-	15150	
Adenovirus:Type_14_Strain_de_Wit:288:+	303	Adenovirus:Type_14_Strain_de_Wit:968:-	15200	
Adenovirus:Type_14_Strain_de_Wit:289:+	304	Adenovirus:Type_14_Strain_de_Wit:969:-	15250	
Adenovirus:Type_14_Strain_de_Wit:290:+	305	Adenovirus:Type_14_Strain_de_Wit:970:-	15300	
Adenovirus:Type_14_Strain_de_Wit:291:+	306	Adenovirus:Type_14_Strain_de_Wit:971:-	15350	
Adenovirus:Type_14_Strain_de_Wit:292:+	307	Adenovirus:Type_14_Strain_de_Wit:972:-	15400	
Adenovirus:Type_14_Strain_de_Wit:293:+	308	Adenovirus:Type_14_Strain_de_Wit:973:-	15450	
Adenovirus:Type_14_Strain_de_Wit:294:+	309	Adenovirus:Type_14_Strain_de_Wit:974:-	15500	
Adenovirus:Type_14_Strain_de_Wit:295:+	310	Adenovirus:Type_14_Strain_de_Wit:975:-	15550	
Adenovirus:Type_14_Strain_de_Wit:296:+	311	Adenovirus:Type_14_Strain_de_Wit:976:-	15600	
Adenovirus:Type_14_Strain_de_Wit:297:+	312	Adenovirus:Type_14_Strain_de_Wit:977:-	15650	
Adenovirus:Type_14_Strain_de_Wit:298:+	313	Adenovirus:Type_14_Strain_de_Wit:978:-	15700	
Adenovirus:Type_14_Strain_de_Wit:299:+	314	Adenovirus:Type_14_Strain_de_Wit:979:-	15750	
Adenovirus:Type_14_Strain_de_Wit:300:+	315	Adenovirus:Type_14_Strain_de_Wit:980:-	15800	
Adenovirus:Type_14_Strain_de_Wit:301:+	316	Adenovirus:Type_14_Strain_de_Wit:981:-	15850	
Adenovirus:Type_14_Strain_de_Wit:302:+	317	Adenovirus:Type_14_Strain_de_Wit:982:-	15900	
Adenovirus:Type_14_Strain_de_Wit:303:+	318	Adenovirus:Type_14_Strain_de_Wit:983:-	15950	
Adenovirus:Type_14_Strain_de_Wit:304:+	319	Adenovirus:Type_14_Strain_de_Wit:984:-	16000	
Adenovirus:Type_14_Strain_de_Wit:305:+	320	Adenovirus:Type_14_Strain_de_Wit:985:-	16050	
Adenovirus:Type_14_Strain_de_Wit:306:+	321	Adenovirus:Type_14_Strain_de_Wit:986:-	16100	
Adenovirus:Type_14_Strain_de_Wit:307:+	322	Adenovirus:Type_14_Strain_de_Wit:987:-	16150	
Adenovirus:Type_14_Strain_de_Wit:308:+	323	Adenovirus:Type_14_Strain_de_Wit:988:-	16200	
Adenovirus:Type_14_Strain_de_Wit:309:+	324	Adenovirus:Type_14_Strain_de_Wit:989:-	16250	
Adenovirus:Type_14_Strain_de_Wit:310:+	325	Adenovirus:Type_14_Strain_de_Wit:990:-	16300	
Adenovirus:Type_14_Strain_de_Wit:311:+	326	Adenovirus:Type_14_Strain_de_Wit:991:-	16350	
Adenovirus:Type_14_Strain_de_Wit:312:+	327	Adenovirus:Type_14_Strain_de_Wit:992:-	16400	
Adenovirus:Type_14_Strain_de_Wit:313:+	328	Adenovirus:Type_14_Strain_de_Wit:993:-	16450	
Adenovirus:Type_14_Strain_de_Wit:314:+	329	Adenovirus:Type_14_Strain_de_Wit:994:-	16500	
Adenovirus:Type_14_Strain_de_Wit:315:+	330	Adenovirus:Type_14_Strain_de_Wit:995:-	16550	
Adenovirus:Type_14_Strain_de_Wit:316:+	331	Adenovirus:Type_14_Strain_de_Wit:996:-	16600	
Adenovirus:Type_14_Strain_de_Wit:317:+	332	Adenovirus:Type_14_Strain_de_Wit:997:-	16650	
Adenovirus:Type_14_Strain_de_Wit:318:+	333	Adenovirus:Type_14_Strain_de_Wit:998:-	16700	
Adenovirus:Type_14_Strain_de_Wit:319:+	334	Adenovirus:Type_14_Strain_de_Wit:999:-	16750	
Adenovirus:Type_14_Strain_de_Wit:320:+	335	Adenovirus:Type_14_Strain_de_Wit:1000:-	16800	
Adenovirus:Type_14_Strain_de_Wit:321:+	336	Adenovirus:Type_14_Strain_de_Wit:1001:-	16850	
Adenovirus:Type_14_Strain_de_Wit:322:+	337	Adenovirus:Type_14_Strain_de_Wit:1002:-	16900	
Adenovirus:Type_14_Strain_de_Wit:323:+	338	Adenovirus:Type_14_Strain_de_Wit:1003:-	16950	
Adenovirus:Type_14_Strain_de_Wit:324:+	339	Adenovirus:Type_14_Strain_de_Wit:1004:-	17000	
Adenovirus:Type_14_Strain_de_Wit:325:+	340	Adenovirus:Type_14_Strain_de_Wit:1005:-	17050	
Adenovirus:Type_14_Strain_de_Wit:326:+	341	Adenovirus:Type_14_Strain_de_Wit:1006:-	17100	
Adenovirus:Type_14_Strain_de_Wit:327:+	342	Adenovirus:Type_14_Strain_de_Wit:1007:-	17150	
Adenovirus:Type_14_Strain_de_Wit:328:+	343	Adenovirus:Type_14_Strain_de_Wit:1008:-	17200	
Adenovirus:Type_14_Strain_de_Wit:329:+	344	Adenovirus:Type_14_Strain_de_Wit:1009:-	17250	
Adenovirus:Type_14_Strain_de_Wit:330:+	345	Adenovirus:Type_14_Strain_de_Wit:1010:-	17300	
Adenovirus:Type_14_Strain_de_Wit:331:+	346	Adenovirus:Type_14_Strain_de_Wit:1011:-	17350	
Adenovirus:Type_14_Strain_de_Wit:332:+	347	Adenovirus:Type_14_Strain_de_Wit:1012:-	17400	
Adenovirus:Type_14_Strain_de_Wit:333:+	348	Adenovirus:Type_14_Strain_de_Wit:1013:-	17450	
Adenovirus:Type_14_Strain_de_Wit:334:+	349	Adenovirus:Type_14_Strain_de_Wit:1014:-	17500	
Adenovirus:Type_14_Strain_de_Wit:335:+	350	Adenovirus:Type_14_Strain_de_Wit:1015:-	17550	
Adenovirus:Type_14_Strain_de_Wit:336:+	351	Adenovirus:Type_14_Strain_de_Wit:1016:-	17600	
Adenovirus:Type_14_Strain_de_Wit:337:+	352	Adenovirus:Type_14_Strain_de_Wit:1017:-	17650	
Adenovirus:Type_14_Strain_de_Wit:338:+	353	Adenovirus:Type_14_Strain_de_Wit:1018:-	17700	
Adenovirus:Type_14_Strain_de_Wit:339:+	354	Adenovirus:Type_14_Strain_de_Wit:1019:-	17750	
Adenovirus:Type_14_Strain_de_Wit:340:+	355	Adenovirus:Type_14_Strain_de_Wit:1020:-	17800	
Adenovirus:Type_14_Strain_de_Wit:341:+	356	Adenovirus:Type_14_Strain_de_Wit:1021:-	17850	
Adenovirus:Type_14_Strain_de_Wit:342:+	357	Adenovirus:Type_14_Strain_de_Wit:1022:-	17900	
Adenovirus:Type_14_Strain_de_Wit:343:+	358	Adenovirus:Type_14_Strain_de_Wit:1023:-	17950	
Adenovirus:Type_14_Strain_de_Wit:344:+	359	Adenovirus:Type_14_Strain_de_Wit:1024:-	18000	
Adenovirus:Type_14_Strain_de_Wit:345:+	360	Adenovirus:Type_14_Strain_de_Wit:1025:-	18050	
Adenovirus:Type_14_Strain_de_Wit:346:+	361	Adenovirus:Type_14_Strain_de_Wit:1026:-	18100	
Adenovirus:Type_14_Strain_de_Wit:347:+	362	Adenovirus:Type_14_Strain_de_Wit:1027:-	18150	
Adenovirus:Type_14_Strain_de_Wit:348:+	363	Adenovirus:Type_14_Strain_de_Wit:1028:-	18200	
Adenovirus:Type_14_Strain_de_Wit:349:+	364	Adenovirus:Type_14_Strain_de_Wit:1029:-	18250	
Adenovirus:Type_14_Strain_de_Wit:350:+	365	Adenovirus:Type_14_Strain_de_Wit:1030:-	18300	
Adenovirus:Type_14_Strain_de_Wit:351:+	366	Adenovirus:Type_14_Strain_de_Wit:1031:-	18350	
Adenovirus:Type_14_Strain_de_Wit:352:+	367	Adenovirus:Type_14_Strain_de_Wit:1032:-	18400	
Adenovirus:Type_14_Strain_de_Wit:353:+	368	Adenovirus:Type_14_Strain_de_Wit:1033:-	18450	
Adenovirus:Type_14_Strain_de_Wit:354:+	369	Adenovirus:Type_14_Strain_de_Wit:1034:-	18500	
Adenovirus:Type_14_Strain_de_Wit:355:+	370	Adenovirus:Type_14_Strain_de_Wit:1035:-	18550	
Adenovirus:Type_14_Strain_de_Wit:356:+	371	Adenovirus:Type_14_Strain_de_Wit:1036:-	18600	
Adenovirus:Type_14_Strain_de_Wit:357:+	372	Adenovirus:Type_14_Strain_de_Wit:1037:-	18650	
Adenovirus:Type_14_Strain_de_Wit:358:+	373	Adenovirus:Type_14_Strain_de_Wit:1038:-	18700	
Adenovirus:Type_14_Strain_de_Wit:359:+	374	Adenovirus:Type_14_Strain_de_Wit:1039:-	18750	
Adenovirus:Type_14_Strain_de_Wit:360:+	375	Adenovirus:Type_14_Strain_de_Wit:1040:-	18800	
Adenovirus:Type_14_Strain_de_Wit:361:+	376	Adenovirus:Type_14_Strain_de_Wit:1041:-	18850	
Adenovirus:Type_14_Strain_de_Wit:362:+	377	Adenovirus:Type_14_Strain_de_Wit:1042:-	18900	
Adenovirus:Type_14_Strain_de_Wit:363:+	378	Adenovirus:Type_14_Strain_de_Wit:1043:-	18950	
Adenovirus:Type_14_Strain_de_Wit:364:+	379	Adenovirus:Type_14_Strain_de_Wit:1044:-	19000	
Adenovirus:Type_14_Strain_de_Wit:365:+	380	Adenovirus:Type_14_Strain_de_Wit:1045:-	19050	
Adenovirus:Type_14_Strain_de_Wit:366:+	381	Adenovirus:Type_14_Strain_de_Wit:1046:-	19100	
Adenovirus:Type_14_Strain_de_Wit:367:+	382	Adenovirus:Type_14_Strain_de_Wit:1047:-	19150	
Adenovirus:Type_14_Strain_de_Wit:368:+	383	Adenovirus:Type_14_Strain_de_Wit:1048:-	19200	
Adenovirus:Type_14_Strain_de_Wit:369:+	384	Adenovirus:Type_14_Strain_de_Wit:1049:-	19250	
Adenovirus:Type_14_Strain_de_Wit:370:+	385	Adenovirus:Type_14_Strain_de_Wit:1050:-	19300	
Adenovirus:Type_14_Strain_de_Wit:371:+	386	Adenovirus:Type_14_Strain_de_Wit:1051:-	19350	
Adenovirus:Type_14_Strain_de_Wit:372:+	387	Adenovirus:Type_14_Strain_de_Wit:1052:-	19400	
Adenovirus:Type_14_Strain_de_Wit:373:+	388	Adenovirus:Type_14_Strain_de_Wit:1053:-	19450	
Adenovirus:Type_14_Strain_de_Wit:374:+	389	Adenovirus:Type_14_Strain_de_Wit:1054:-	19500	
Adenovirus:Type_14_Strain_de_Wit:375:+	390	Adenovirus:Type_14_Strain_de_Wit:1055:-	19550	
Adenovirus:Type_14_Strain_de_Wit:376:+	391	Adenovirus:Type_14_Strain_de_Wit:1056:-	19600	
Adenovirus:Type_14_Strain_de_Wit:377:+	392	Adenovirus:Type_14_Strain_de_Wit:1057:-	19650	
Adenovirus:Type_14_Strain_de_Wit:378:+	393	Adenovirus:Type_14_Strain_de_Wit:1058:-	19700	
Adenovirus:Type_14_Strain_de_Wit:379:+	394	Adenovirus:Type_14_Strain_de_Wit:1059:-	19750	
Adenovirus:Type_14_Strain_de_Wit:380:+	395	Adenovirus:Type_14_Strain_de_Wit:1060:-	19800	
Adenovirus:Type_14_Strain_de_Wit:381:+	396	Adenovirus:Type_14_Strain_de_Wit:1061:-	19850	
Adenovirus:Type_14_Strain_de_Wit:382:+	397	Adenovirus:Type_14_Strain_de_Wit:1062:-	19900	
Adenovirus:Type_14_Strain_de_Wit:383:+	398	Adenovirus:Type_14_Strain_de_Wit:1063:-	19950	
Adenovirus:Type_14_Strain_de_Wit:384:+	399	Adenovirus:Type_14_Strain_de_Wit:1064:-	20000	
Adenovirus:Type_14_Strain_de_Wit:385:+	400	Adenovirus:Type_14_Strain_de_Wit:1065:-	20050	
Adenovirus:Type_14_Strain_de_Wit:386:+	401	Adenovirus:Type_14_Strain_de_Wit:1066:-	20100	
Adenovirus:Type_14_Strain_de_Wit:387:+	402	Adenovirus:Type_14_Strain_de_Wit:1067:-	20150	
Adenovirus:Type_14_Strain_de_Wit:388:+	403	Adenovirus:Type_14_Strain_de_Wit:1068:-	20200	
Adenovirus:Type_14_Strain_de_Wit:389:+	404	Adenovirus:Type_14_Strain_de_Wit:1069:-	20250	
Adenovirus:Type_14_Strain_de_Wit:390:+	405	Adenovirus:Type_14_Strain_de_Wit:1070:-	20300	
Adenovirus:Type_14_Strain_de_Wit:391:+	406	Adenovirus:Type_14_Strain_de_Wit:1071:-	20350	
Adenovirus:Type_14_Strain_de_Wit:392:+	407	Adenovirus:Type_14_Strain_de_Wit:1072:-	20400	
Adenovirus:Type_14_Strain_de_Wit:393:+	408	Adenovirus:Type_14_Strain_de_Wit:1073:-	20450	
Adenovirus:Type_14_Strain_de_Wit:394:+	409	Adenovirus:Type_14_Strain_de_Wit:1074:-	20500	
Adenovirus:Type_14_Strain_de_Wit:395:+	410	Adenovirus:Type_14_Strain_de_Wit:1075:-	20550	
Adenovirus:Type_14_Strain_de_Wit:396:+	411	Adenovirus:Type_14_Strain_de_Wit:1076:-	20600	
Adenovirus:Type_14_Strain_de_Wit:397:+	412	Adenovirus:Type_14_Strain_de_Wit:1077:-	20650	
Adenovirus:Type_14_Strain_de_Wit:398:+	413	Adenovirus:Type_14_Strain_de_Wit:1078:-	20700	
Adenovirus:Type_14_Strain_de_Wit:399:+	414	Adenovirus:Type_14_Strain_de_Wit:1079:-	20750	
Adenovirus:Type_14_Strain_de_Wit:400:+	415	Adenovirus:Type_14_Strain_de_Wit:1080:-	20800	
Adenovirus:Type_14_Strain_de_Wit:401:+	416	Adenovirus:Type_14_Strain_de_Wit:1081:-	20850	
Adenovirus:Type_14_Strain_de_Wit:402:+	417	Adenovirus:Type_14_Strain_de_Wit:1082:-	20900	
Adenovirus:Type_14_Strain_de_Wit:403:+	418	Adenovirus:Type_14_Strain_de_Wit:1083:-	20950	
Adenovirus:Type_14_Strain_de_Wit:404:+	419	Adenovirus:Type_14_Strain_de_Wit:1084:-	21000	
Adenovirus:Type_14_Strain_de_Wit:405:+	420	Adenovirus:Type_14_Strain_de_Wit:1085:-	21050	
Adenovirus:Type_14_Strain_de_Wit:406:+	421	Adenovirus:Type_14_Strain_de_Wit:1086:-	21100	
Adenovirus:Type_14_Strain_de_Wit:407:+	422	Adenovirus:Type_14_Strain_de_Wit:1087:-	21150	
Adenovirus:Type_14_Strain_de_Wit:408:+	423	Adenovirus:Type_14_Strain_de_Wit:1088:-	21200	
Adenovirus:Type_14_Strain_de_Wit:409:+	424	Adenovirus:Type_14_Strain_de_Wit:1089:-	21250	
Adenovirus:Type_14_Strain_de_Wit:410:+	425	Adenovirus:Type_14_Strain_de_Wit:1090:-	21300	
Adenovirus:Type_14_Strain_de_Wit:411:+	426	Adenovirus:Type_14_Strain_de_Wit:1091:-	21350	
Adenovirus:Type_14_Strain_de_Wit:412:+	427	Adenovirus:Type_14_Strain_de_Wit:1092:-	21400	
Adenovirus:Type_14_Strain_de_Wit:413:+	428	Adenovirus:Type_14_Strain_de_Wit:1093:-	21450	
Adenovirus:Type_14_Strain_de_Wit:414:+	429	Adenovirus:Type_14_Strain_de_Wit:1094:-	21500	
Adenovirus:Type_14_Strain_de_Wit:415:+	430	Adenovirus:Type_14_Strain_de_Wit:1095:-	21550	
Adenovirus:Type_14_Strain_de_Wit:416:+	431	Adenovirus:Type_14_Strain_de_Wit:1096:-	21600	
Adenovirus:Type_14_Strain_de_Wit:417:+	432	Adenovirus:Type_14_Strain_de_Wit:1097:-	21650	
Adenovirus:Type_14_Strain_de_Wit:418:+	433	Adenovirus:Type_14_Strain_de_Wit:1098:-	21700	
Adenovirus:Type_14_Strain_de_Wit:419:+	434	Adenovirus:Type_14_Strain_de_Wit:1099:-	21750	
Adenovirus:Type_14_Strain_de_Wit:420:+	435	Adenovirus:Type_14_Strain_de_Wit:1100:-	21800	
Adenovirus:Type_14_Strain_de_Wit:421:+	436	Adenovirus:Type_14_Strain_de_Wit:1101:-	21850	
Adenovirus:Type_14_Strain_de_Wit:422:+	437	Adenovirus:Type_14_Strain_de_Wit:1102:-	21900	
Adenovirus:Type_14_Strain_de_Wit:423:+	438	Adenovirus:Type_14_Strain_de_Wit:1103:-	21950	
Adenovirus:Type_14_Strain_de_Wit:424:+	439	Adenovirus:Type_14_Strain_de_Wit:1104:-	22000	
Adenovirus:Type_14_Strain_de_Wit:425:+	440	Adenovirus:Type_14_Strain_de_Wit:1105:-	22050	
Adenovirus:Type_14_Strain_de_Wit:426:+	441	Adenovirus:Type_14_Strain_de_Wit:1106:-	22100	
Adenovirus:Type_14_Strain_de_Wit:427:+	442	Adenovirus:Type_14_Strain_de_Wit:1107:-	22150	
Adenovirus:Type_14_Strain_de_Wit:428:+	443	Adenovirus:Type_14_Strain_de_Wit:1108:-	22200	
Adenovirus:Type_14_Strain_de_Wit:429:+	444	Adenovirus:Type_14_Strain_de_Wit:1109:-	22250	
Adenovirus:Type_14_Strain_de_Wit:430:+	445	Adenovirus:Type_14_Strain_de_Wit:1110:-	22300	
Adenovirus:Type_14_Strain_de_Wit:431:+	446	Adenovirus:Type_14_Strain_de_Wit:1111:-	22350	
Adenovirus:Type_14_Strain_de_Wit:432:+	447	Adenovirus:Type_14_Strain_de_Wit:1112:-	22400	
Adenovirus:Type_14_Strain_de_Wit:433:+	448	Adenovirus:Type_14_Strain_de_Wit:1113:-	22450	
Adenovirus:Type_14_Strain_de_Wit:434:+	449	Adenovirus:Type_14_Strain_de_Wit:1114:-	22500	
Adenovirus:Type_14_Strain_de_Wit:435:+	450	Adenovirus:Type_14_Strain_de_Wit:1115:-	22550	
Adenovirus:Type_14_Strain_de_Wit:436:+	451	Adenovirus:Type_14_Strain_de_Wit:1116:-	22600	
Adenovirus:Type_14_Strain_de_Wit:437:+	452	Adenovirus:Type_14_Strain_de_Wit:1117:-	22650	
Adenovirus:Type_14_Strain_de_Wit:438:+	453	Adenovirus:Type_14_Strain_de_Wit:1118:-	22700	
Adenovirus:Type_14_Strain_de_Wit:439:+	454	Adenovirus:Type_14_Strain_de_Wit:1119:-	22750	
Adenovirus:Type_14_Strain_de_Wit:440:+	455	Adenovirus:Type_14_Strain_de_Wit:1120:-	22800	
Adenovirus:Type_14_Strain_de_Wit:441:+	456	Adenovirus:Type_14_Strain_de_Wit:1121:-	22850	
Adenovirus:Type_14_Strain_de_Wit:442:+	457	Adenovirus:Type_14_Strain_de_Wit:1122:-	22900	
Adenovirus:Type_14_Strain_de_Wit:443:+	458	Adenovirus:Type_14_Strain_de_Wit:1123:-	22950	
Adenovirus:Type_14_Strain_de_Wit:444:+	459	Adenovirus:Type_14_Strain_de_Wit:1124:-	23000	
Adenovirus:Type_14_Strain_de_Wit:445:+	460	Adenovirus:Type_14_Strain_de_Wit:1125:-	23050	
Adenovirus:Type_14_Strain_de_Wit:446:+	461	Adenovirus:Type_14_Strain_de_Wit:1126:-	23100	
Adenovirus:Type_14_Strain_de_Wit:447:+	462	Adenovirus:Type_14_Strain_de_Wit:1127:-	23150	
Adenovirus:Type_14_Strain_de_Wit:448:+	463	Adenovirus:Type_14_Strain_de_Wit:1128:-	23200	
Adenovirus:Type_14_Strain_de_Wit:449:+	464	Adenovirus:Type_14_Strain_de_Wit:1129:-	23250	
Adenovirus:Type_14_Strain_de_Wit:450:+	465	Adenovirus:Type_14_Strain_de_Wit:1130:-	23300	
Adenovirus:Type_14_Strain_de_Wit:451:+	466	Adenovirus:Type_14_Strain_de_Wit:1131:-	23350	
Adenovirus:Type_14_Strain_de_Wit:452:+	467	Adenovirus:Type_14_Strain_de_Wit:1132:-	23400	
Adenovirus:Type_14_Strain_de_Wit:453:+	468	Adenovirus:Type_14_Strain_de_Wit:1133:-	23450	
Adenovirus:Type_14_Strain_de_Wit:454:+	469	Adenovirus:Type_14_Strain_de_Wit:1134:-	23500	
Adenovirus:Type_14_Strain_de_Wit:455:+	470	Adenovirus:Type_14_Strain_de_Wit:1135:-	23550	
Adenovirus:Type_14_Strain_de_Wit:456:+	471	Adenovirus:Type_14_Strain_de_Wit:1136:-	23600	
Adenovirus:Type_14_Strain_de_Wit:457:+	472	Adenovirus:Type_14_Strain_de_Wit:1137:-	23650	
Adenovirus:Type_14_Strain_de_Wit:458:+	473	Adenovirus:Type_14_Strain_de_Wit:1138:-	23700	
Adenovirus:Type_14_Strain_de_Wit:459:+	474	Adenovirus:Type_14_Strain_de_Wit:1139:-	23750	
Adenovirus:Type_14_Strain_de_Wit:460:+	475	Adenovirus:Type_14_Strain_de_Wit:1140:-	23800	
Adenovirus:Type_14_Strain_de_Wit:461:+	476	Adenovirus:Type_14_Strain_de_Wit:1141:-	23850	
Adenovirus:Type_14_Strain_de_Wit:462:+	477	Adenovirus:Type_14_Strain_de_Wit:1142:-	23900	
Adenovirus:Type_14_Strain_de_Wit:463:+	478	Adenovirus:Type_14_Strain_de_Wit:1143:-	23950	
